,episode,iteration,epReward,Number of Balls
4219,2109.0,2.0,4.241628117423566,2840.0
4229,469.0,9.0,3.9128596700595595,1175.0
4239,529.0,8.0,4.2678457262328084,1280.0
4249,249.0,17.0,3.8620303497905724,995.0
4259,709.0,6.0,4.209201027027385,1685.0
4269,609.0,7.0,3.9951304345140644,1430.0
4279,1069.0,4.0,4.13055358303591,1850.0
4289,329.0,13.0,3.752670612510012,1100.0
4299,429.0,10.0,4.112659612285558,920.0
4309,4309.0,1.0,4.285459762563285,3845.0
4319,239.0,18.0,4.698234383970509,800.0
4329,4329.0,1.0,4.170571751762511,3860.0
4339,309.0,14.0,3.6271033112956976,995.0
4349,289.0,15.0,3.7423351883967317,1070.0
4359,1089.0,4.0,4.0371147834117505,1850.0
4369,229.0,19.0,4.231633090930398,770.0
4379,729.0,6.0,3.7748195976937575,1715.0
4389,4389.0,1.0,4.424817543484208,3875.0
4399,399.0,11.0,4.508321970826004,1130.0
4409,489.0,9.0,3.739050395908476,1205.0
4419,259.0,17.0,4.40109701665445,1025.0
4429,4429.0,1.0,3.406589170989072,3920.0
4439,369.0,12.0,4.399342498233433,1115.0
4449,889.0,5.0,4.4572377646709604,1760.0
4459,2229.0,2.0,3.94919230877162,2945.0
4469,1489.0,3.0,3.7922831926448652,2300.0
4479,279.0,16.0,4.141569909454661,965.0
4489,4489.0,1.0,3.702151226478475,3950.0
4499,249.0,18.0,4.211292471771511,815.0
4509,409.0,11.0,4.370421203297947,1145.0
4519,1129.0,4.0,4.187727200404838,1910.0
4529,1509.0,3.0,4.114658715595819,2360.0
4539,2269.0,2.0,4.118041420239901,3005.0
4549,349.0,13.0,4.507637023087569,1160.0
4559,239.0,19.0,4.140819091374791,770.0
4569,4569.0,1.0,4.298994359257559,3965.0
4579,2289.0,2.0,4.549353163217443,3035.0
4589,269.0,17.0,3.993310365765628,1040.0
4599,459.0,10.0,3.897537169741234,935.0
4609,4609.0,1.0,4.188309448713437,4025.0
4619,329.0,14.0,4.173969530037128,1010.0
4629,4629.0,1.0,4.217133650253292,4025.0
4639,289.0,16.0,4.165869162785729,980.0
4649,309.0,15.0,4.115832872694517,1100.0
4659,2329.0,2.0,4.544440207175224,3050.0
4669,4669.0,1.0,4.297407333367807,4040.0
4679,259.0,18.0,4.195522036255249,845.0
4689,669.0,7.0,4.447503397590276,1550.0
4699,469.0,10.0,4.035465259354895,965.0
4709,1569.0,3.0,4.565376940313914,2435.0
4719,589.0,8.0,4.146289008141617,1325.0
4729,429.0,11.0,4.549243073051658,1190.0
4739,789.0,6.0,4.325934398003179,1850.0
4749,249.0,19.0,4.382608389917973,785.0
4759,279.0,17.0,4.410170775631187,1070.0
4769,529.0,9.0,4.230234990111834,1250.0
4779,2389.0,2.0,4.0772506874814765,3110.0
4789,4789.0,1.0,4.169514766873954,4115.0
4799,299.0,16.0,3.7388334105800887,995.0
4809,369.0,13.0,4.121649043803874,1190.0
4819,2409.0,2.0,4.554118105781786,3110.0
4829,689.0,7.0,4.08889995585409,1565.0
4839,439.0,11.0,3.730601264605643,1190.0
4849,969.0,5.0,4.202031416320695,1835.0
4859,269.0,18.0,4.876743521429767,860.0
4869,4869.0,1.0,4.464964716072041,4160.0
4879,609.0,8.0,3.9351083973176397,1340.0
4889,1629.0,3.0,4.052735452217451,2510.0
4899,349.0,14.0,3.9529149436387128,1025.0
4909,4909.0,1.0,4.324106296718799,4190.0
4919,409.0,12.0,4.6577067518180515,1205.0
4929,289.0,17.0,4.389148150113844,1085.0
4939,259.0,19.0,3.5261737266187296,785.0
4949,329.0,15.0,4.645942724071407,1100.0
4959,309.0,16.0,3.967440450727289,1025.0
4969,709.0,7.0,4.063349426101149,1595.0
4979,829.0,6.0,3.4966096792572885,1880.0
4989,4989.0,1.0,4.204344307066387,4220.0
4999,499.0,10.0,4.357550008468527,1025.0
5009,1669.0,3.0,3.8773529013307244,2570.0
5019,2509.0,2.0,4.460358511951238,3200.0
5039,279.0,18.0,3.8472871077369306,890.0
5049,1009.0,5.0,4.643530014295445,1895.0
5059,459.0,11.0,3.8199600240407987,1235.0
5069,389.0,13.0,4.532470805297044,1220.0
5079,1269.0,4.0,4.067489268402457,2045.0
5099,299.0,17.0,4.411747738125162,1085.0
5109,729.0,7.0,4.055977365397701,1625.0
5119,319.0,16.0,3.946772507984607,1025.0
5129,269.0,19.0,4.390576675122901,785.0
5139,2569.0,2.0,4.184052257906082,3230.0
5149,1029.0,5.0,4.616503589978751,1910.0
5159,429.0,12.0,4.22084632743071,1250.0
5169,469.0,11.0,4.236679053564842,1265.0
5179,369.0,14.0,4.06196973871222,1085.0
5189,1729.0,3.0,4.223605705073201,2615.0
5199,399.0,13.0,3.4396426395461352,1235.0
5219,289.0,18.0,4.280338516819293,890.0
5239,1309.0,4.0,3.721664782963942,2075.0
5249,349.0,15.0,4.2162574896133975,1145.0
5259,2629.0,2.0,4.405217318827008,3260.0
5269,309.0,17.0,4.380458943169171,1085.0
5279,329.0,16.0,4.387196791996838,1070.0
5299,529.0,10.0,3.923129040576441,1115.0
5309,589.0,9.0,3.9428388452273855,1310.0
5319,279.0,19.0,4.374544167599188,830.0
5329,409.0,13.0,3.50857513642222,1235.0
5339,889.0,6.0,3.5388039389283295,1910.0
5349,1069.0,5.0,3.996263652078395,1940.0
5359,669.0,8.0,4.492511414041953,1490.0
5369,1789.0,3.0,4.37082220809449,2645.0
5379,2689.0,2.0,4.027533813352989,3320.0
5389,489.0,11.0,4.069508782344911,1265.0
5399,299.0,18.0,4.016065102203879,920.0
5419,2709.0,2.0,4.3165944594721655,3320.0
5429,1809.0,3.0,4.278123046385496,2645.0
5439,319.0,17.0,3.964805329943598,1130.0
5449,1089.0,5.0,4.358137027832339,1940.0
5459,389.0,14.0,4.059248520501283,1100.0
5479,1369.0,4.0,4.224461958503469,2105.0
5489,609.0,9.0,4.2964862898078655,1370.0
5499,499.0,11.0,4.096482213313149,1280.0
5509,289.0,19.0,4.645971400230219,830.0
5519,459.0,12.0,4.214929937292265,1280.0
5529,789.0,7.0,2.924185992076001,1670.0
5539,2769.0,2.0,4.41055720071762,3335.0
5549,369.0,15.0,4.354496152303627,1205.0
5559,1389.0,4.0,4.012689549813636,2120.0
5579,309.0,18.0,4.3035686778331375,920.0
5589,429.0,13.0,4.056520501059938,1265.0
5599,349.0,16.0,4.225432048764612,1115.0
5609,329.0,17.0,2.7775295250669894,1160.0
5619,2809.0,2.0,4.312107784054096,3380.0
5639,469.0,12.0,3.917787266396525,1295.0
5649,1129.0,5.0,4.05393871267135,2015.0
5659,2829.0,2.0,3.5273178893479935,3380.0
5669,629.0,9.0,4.474557922104598,1385.0
5679,709.0,8.0,4.574044779331287,1565.0
5699,299.0,19.0,4.113619931220108,845.0
5719,439.0,13.0,3.312679852669927,1280.0
5729,1909.0,3.0,4.369835351561814,2735.0
5739,409.0,14.0,4.242462923169146,1130.0
5749,1149.0,5.0,4.394322998779863,2015.0
5759,319.0,18.0,4.473357044521484,935.0
5779,339.0,17.0,3.988876779207728,1160.0
5789,1929.0,3.0,4.156189272128957,2750.0
5799,579.0,10.0,3.873276318563775,1145.0
5809,829.0,7.0,3.8429571305882098,1730.0
5819,969.0,6.0,4.377666082497118,1955.0
5829,529.0,11.0,3.7115571641993412,1325.0
5839,729.0,8.0,3.7224823254787824,1580.0
5849,389.0,15.0,4.032014469751941,1235.0
5859,2929.0,2.0,4.301151399811769,3440.0
5879,419.0,14.0,4.4506918111096025,1175.0
5889,309.0,19.0,4.349471315249126,875.0
5899,589.0,10.0,4.413843008708522,1145.0
5909,1969.0,3.0,4.216545557292457,2765.0
5919,369.0,16.0,3.830186013408399,1160.0
5939,329.0,18.0,3.7942884457214445,965.0
5949,349.0,17.0,4.273150910177181,1175.0
